Building 60 4-fault-injected hotpotqa_real examples (bench_seed=42, scan_limit=40000)...
Built 60 examples. seeds=[0, 1, 2], model=mistral-nemo-12b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=4 real_hotpotqa_00013_5a79ad485542994bb9457036 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2367,208)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4930,606)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(14269,486)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=1 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2437,367)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5491,949)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2437,344)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5316,890)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4874,853)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4930,762)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(14416,516)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2437,344)
  N=4 real_hotpotqa_03432_5a727ca45542994cef4bc2d8 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5468,905)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=0 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2545,494)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=0 arm=self_refine: per_fault={'ctx': False, 'concise': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(5747,1457)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=0 arm=full_regen: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5090,866)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=0 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5146,998)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=0 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(14912,633)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=0 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(16791,2590)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=0 arm=intro_specter: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5899,852)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=1 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2545,494)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=1 arm=self_refine: per_fault={'ctx': False, 'concise': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(5747,1457)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=1 arm=full_regen: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5090,875)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=1 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5146,998)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=1 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(14907,630)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=1 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(16791,2590)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=1 arm=intro_specter: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5899,852)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=2 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2545,495)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=2 arm=self_refine: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5748,1368)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=2 arm=full_regen: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5090,886)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=2 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5146,1054)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=2 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(14891,610)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=2 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(16244,2069)
  N=4 real_hotpotqa_03601_5adc393f5542996e685252e7 seed=2 arm=intro_specter: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5900,1077)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=0 arm=direct: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2371,523)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5405,1325)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4742,803)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=0 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4798,1113)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(13933,664)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=0 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2371,523)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5557,952)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=1 arm=direct: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2371,523)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5405,1325)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4742,975)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=1 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4798,1113)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=1 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(16264,697)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2371,523)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5557,952)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=2 arm=direct: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2371,567)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5491,1496)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4742,945)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=2 arm=react: per_fault={'ctx': False, 'concise': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(4798,1343)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(16285,828)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2371,567)
  N=4 real_hotpotqa_03718_5abd14c455429924427fceec seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5643,961)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=0 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2341,446)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=0 arm=self_refine: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5268,1193)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=0 arm=full_regen: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4682,849)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=0 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4738,996)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=0 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(13526,548)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=0 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(14777,1759)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=0 arm=intro_specter: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5420,799)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=1 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2341,446)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=1 arm=self_refine: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5268,1193)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4682,893)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=1 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4738,996)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=1 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(13526,574)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=1 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(14777,1759)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=1 arm=intro_specter: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5420,799)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=2 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2341,543)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=2 arm=self_refine: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5386,1431)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=2 arm=full_regen: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4682,933)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=2 arm=react: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4738,858)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=2 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(16038,754)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(8441,1466)
  N=4 real_hotpotqa_03723_5a7943ea5542994bb9456fd3 seed=2 arm=intro_specter: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5538,951)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=0 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2486,367)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=0 arm=self_refine: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5457,968)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=0 arm=full_regen: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4972,558)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=0 arm=react: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5028,985)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=0 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(14642,545)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=0 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(15103,1595)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5609,991)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=1 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2486,367)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=1 arm=self_refine: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5457,968)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4972,630)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=1 arm=react: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5028,985)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=1 arm=selfcheckgpt: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(14603,504)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=1 arm=reflexion: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(15103,1595)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5609,991)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=2 arm=direct: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2486,281)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5385,1055)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=2 arm=full_regen: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4972,604)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=2 arm=react: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5028,756)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(14552,424)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2486,281)
  N=4 real_hotpotqa_03805_5adde6535542990dbb2f7ef9 seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5537,931)
