Building 60 4-fault (3 hop + 1 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=4 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1721,450)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(4116,930)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3704,613)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3757,1440)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(10838,529)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1862,331)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(4270,660)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1878,270)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(4052,803)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3740,377)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3793,1474)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(10868,466)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1878,270)
  N=4 real_musique_hop_00053_3hop1__45612_502967_84283 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(4206,687)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1856,608)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(4549,1700)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3712,971)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3745,988)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(11311,1337)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1856,608)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(4703,1827)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1856,608)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(4549,1700)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(3692,877)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3745,988)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(10865,867)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1856,608)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(4703,1827)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1856,533)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4412,1455)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3692,1128)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3745,1154)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(10763,676)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1856,533)
  N=4 real_musique_hop_00054_3hop1__142044_538202_84283 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4586,1102)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1680,348)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3826,1066)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': False} all_resolved=False n_resolved=0/4 tokens=(3380,749)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(3413,1456)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(9932,581)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1680,348)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3964,882)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1680,348)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3826,1066)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3380,1783)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(3413,1456)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(9729,463)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1680,348)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3964,882)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1700,105)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(3483,438)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3400,583)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(3433,1557)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(11566,369)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1700,105)
  N=4 real_musique_hop_00055_3hop1__63037_567566_84283 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(3637,608)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1738,127)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3617,466)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(3476,1378)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(3529,948)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(10058,256)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1738,127)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3735,449)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1738,127)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3617,466)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3456,654)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(3529,948)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(11795,377)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1738,127)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3735,449)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1718,316)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3854,843)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3436,589)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3509,1478)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(10009,423)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1718,316)
  N=4 real_musique_hop_00056_3hop1__84887_538202_84283 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(4008,830)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1819,484)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4266,1196)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3658,1375)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3711,1673)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(10644,594)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1819,484)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4420,1232)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1819,484)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4266,1196)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(3638,756)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3711,1673)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(12514,757)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1819,484)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4420,1232)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1819,339)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4100,1023)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(3638,734)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(3691,788)
  N=4 real_musique_hop_00057_3hop1__53690_161697_73916 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(12381,534)
