Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.3-70b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1679,133)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1783,343)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4236,753)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1783,320)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4059,999)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3566,771)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3619,857)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(10330,413)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1783,320)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4213,844)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1783,382)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4149,989)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3566,726)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3619,879)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(10330,475)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1783,382)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4303,893)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1899,345)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4315,1002)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3798,643)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3851,865)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(10884,390)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11182,555)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4469,723)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1899,449)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4503,1308)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3798,873)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3851,972)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(10884,498)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(7142,592)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4657,876)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1899,412)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4438,1213)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3798,1022)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3851,941)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(10884,457)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11549,540)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4592,755)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1924,263)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4227,863)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3848,744)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3901,743)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11034,747)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10910,666)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4381,799)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1924,262)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4226,823)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3848,550)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3901,739)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11034,407)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10907,767)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4380,739)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1924,359)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4379,1207)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3848,646)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3901,849)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11034,508)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11385,627)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4533,848)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1916,303)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4252,858)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3832,611)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3885,839)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11152,414)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1916,303)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4406,511)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1916,406)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4354,892)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3832,709)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3885,1003)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11204,576)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1916,406)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4508,714)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1916,387)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4335,882)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3832,957)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3885,864)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11152,498)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1916,387)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4489,710)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1910,235)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4172,804)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3820,516)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3873,722)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11092,323)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1910,235)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4326,595)
